_id,bucket_name,external_shares,likes,media_type,caption,tag_name,tag_translation,text,timestamp,filename,verifiable_claim,contains_video,contains_image,visible_source,contains_relevant_meme,annotator_label
5f122cb522027dce860eade0,ख़बरें और राजनीति,2166,4355,image,#🐮रक्षाबंधन पर PETA🐄,🐮रक्षाबंधन पर PETA🐄,🐮PETA on Rakshabandhan🐄 ,,2020-07-17 05:39:24,49789ae5-2042-4d14-b6f4-7478666dee3f,['No '],No  ,"No, does not contain images",Anonymous/User Generated,No   ,1
5f03cab89dec2b8c915777fd,ख़बरें और राजनीति,7,21,image,#🔐 ग्रुप: संघर्ष न्यूज ग्रुप,🔐 ग्रुप: संघर्ष न्यूज ग्रुप,🔐 Group: Struggle News Group,,2020-07-05 02:27:41,c174d0b6-9f2e-4a73-9f01-fb160994a059,['No '],No  ,"No, does not contain images",Anonymous/User Generated,No   ,1
5f1379637e375f95a96deff5,ख़बरें और राजनीति,11,18,image,#📰मध्य प्रदेश की ख़बरें,📰मध्य प्रदेश की ख़बरें,📰Madhya Pradesh News,,2020-07-12 07:32:18,50e65a9f-3411-41e5-8c18-a6c02e18512d,"['Yes, Descriptions of a real world events/place about noteworthy individuals.']",No  ,Does not contain human(s),Anonymous/User Generated,Yes,1
5efd3c4490a5ecb9d70de0e1,ख़बरें और राजनीति,3,7,image,,💣ताज होटल को आतंकी धमकी 📞,💣terror call to Taj hotel 📞 ,,2020-07-01 06:16:27,8d7ffc62-9f0c-42f3-8d02-dd70d5adac88,"['Yes, other']",No  ,Contains human,Anonymous/User Generated,No   ,1
5eccd5dc4952620eca7679e8,ख़बरें और राजनीति,6,12,video,#👍 Motivational Quotes✌ #✍ आदर्श कोट्स #✍️ जीवन में बदलाव #📰आज का अख़बार,📰आज का अख़बार,📰Today's Newspaper,,2020-05-23 15:31:11,aed6cf73-2a93-45cf-9295-3c76132acfb8,['No '],No  ,"No, does not contain images",Anonymous/User Generated,No   ,1
5ef6a47fafedc306889bfb36,कोरोना वायरस,2,7,image,#🙏कोरोना वायरस से बचाव,🙏कोरोना वायरस से बचाव,🙏Corona virus protection,,2020-06-26 16:16:10,220d8017-e009-49cc-9a8a-874a40f54310,"['Yes, Descriptions of a real world events/place about noteworthy individuals.']",No  ,Does not contain human(s),Anonymous/User Generated,Yes,1
5f16206707c2e1d20e2ea4a6,देश प्रेम ,41,732,video,#🇮🇳 देशभक्ति स्टेटस ❣️🇮🇳🙏,🇮🇳 देशभक्ति स्टेटस,🇮🇳 Patriotic status,,2020-07-18 17:48:59,d3beff1a-7bde-44ce-b4a1-8ef8a93d3b5a,['No '],No  ,Contains human,Digital Content Providers,Yes,1
5f122cb922027dce860eb10e,स्वास्थ्य,5,5,text,,🙂 फिटनेस मंत्र,🙂 Fitness Mantra,#🙂 फिटनेस मंत्रा ,2020-03-07 00:09:20,1f716994-29ec-4136-9a53-55c4f3e900db,"['Yes, other']",No  ,"No, does not contain images",Anonymous/User Generated,No   ,1
5f24a9d3fa811639c7115d1f,स्वास्थ्य,15,15,image,#🌿दादी नानी के नुस्खे,🌿दादी नानी के नुस्खे,💁🏻‍♀️ Grandmother's home remedies,,2020-07-31 10:43:31,07630d61-cf12-4219-8e48-2be5339917bb,"['Yes, other']",No  ,Contains human,Anonymous/User Generated,No   ,1
5f0f8a0d0653f6bcc5923c47,कोरोना वायरस,46,520,video,#best_corona_dance #😷Covid-19,😷Covid-19,😷Covid-19,,2020-07-09 22:41:33,682aced8-34dd-4a5d-982d-d6af95892f79,['No '],"Yes, person is performing for camera","No, does not contain images",Anonymous/User Generated,Yes,1
5f13c8aaf9caba89a1ec930a,देश प्रेम ,12,13,video,"#🚗🧗🏻भारत भ्रमण व सफर प्रेमी ग्रुप🚂⛰ 
 फुल मस्ती With फैमिली",🚗🧗🏻भारत भ्रमण व सफर प्रेमी ग्रुप🚂⛰,India tour and travel lovers ,,2020-07-18 15:58:50,0aa5c236-7fef-4fde-8f7e-43808fdfc230,['No '],"Yes, person is performing for camera","No, does not contain images",Anonymous/User Generated,No   ,1
5f0fd46c809052943dd7f57d,कोरोना वायरस,16,11,image,#🚨कोरोना ज़ोन अपडेट,🚨कोरोना ज़ोन अपडेट,🚨Corona Zone Update,,2020-07-15 06:21:48,50f751e1-1d28-4cbf-b99d-7f42cdb7d38a,"['Yes, Descriptions of a real world events/place about noteworthy individuals.']",No  ,Contains human,Anonymous/User Generated,Yes,1
5f1ac98068e4591d7528bfb6,स्वास्थ्य,16,49,image,#😔 कील मुहासे @.•♫•chanchal•♫•.,😔 कील मुहासे,Nail Pimples,,2020-06-16 14:10:50,b3fcb232-9a42-4464-9efb-2bc8aaec4ac3,"['Yes, other']",No  ,"No, does not contain images",Anonymous/User Generated,No   ,1
5f07e466002c2300640a7532,देश प्रेम ,8,9,image,जय जवान जय किसान जय हिंद जय भारत #🙏🏻माँ तुझे सलाम,🙏🏻माँ तुझे सलाम,🙏🏻Salute Mother India,,2020-07-09 16:29:50,79392057-22af-45a3-a684-278d43ced4f2,['No '],No  ,Contains human,Anonymous/User Generated,Yes,1
5f0bdb4a45b62c556f538928,कोरोना वायरस,12,12,image,#🧐कोरोना : सवालों के जवाब,🧐कोरोना : सवालों के जवाब,🧐Corona : Question-Answer,,2020-07-12 17:18:40,62dafd67-99a1-4cc4-b640-b6d626c4883a,"['Yes, other']",No  ,Contains human,Government/Public Authority,No   ,1
5f1ac98168e4591d7528c11e,देश प्रेम ,49,394,video,"#🇮🇳 देशभक्ति #🙏🏻माँ तुझे सलाम #🇮🇳 इंडियन आर्मी फैन क्लब #🙏 जवानों को सलाम !!
Indian Army 🙏🇮🇳",🇮🇳 देशभक्ति,🇮🇳 Patriotism,,2020-07-22 13:19:36,5e53c614-0a7a-4187-b981-e871cae8ca5b,['No '],Other,"No, does not contain images",Anonymous/User Generated,Yes,1
5f16202e07c2e1d20e2e9ac1,ख़बरें और राजनीति,24,302,video,#😯भारत-चीन तनाव,😯भारत-चीन तनाव,😨India-China Tension,,2020-07-17 06:23:58,7c7e542c-7ceb-4c82-8ef8-e25442814564,['No '],No  ,Contains human,Anonymous/User Generated,Yes,1
5f224612fbe1f89cd4747d4a,ख़बरें और राजनीति,11,13,image,#📝राजनीति समाचार,📝राजनीति समाचार,📝Politics News,,2020-07-29 15:32:07,17a3f982-9a8f-46aa-a252-1ddac3abfec8,"['Yes, other']",No  ,Contains human,Print/TV Media,No   ,1
5f053c05a2268795bdd88b7b,कोरोना वायरस,9,15,image,"घर बैठे समाधान पाए देश -☎91-7023008886 विदेश में माताओं वह बहनों के लिए फ्री सेवा आपका एक फोन आपकी पूरी जिंदगी बदल देगा ये बेटे मेरा वादा है आपका आत्मविश्वास ही मेरी शक्ति है दुःखी व परेशान व्यक्ति एक बार सम्पर्क जरूर करें
Whatsaap no☎91-7023008886
==============
1 अपना खोया हुआ प्यार वापस पाए 
2 पति पत्नी में अनबन से छुटकारा 
3 काला जादू , वशीकरण , सोतन से छुटकारा 
4 इंटरकास्ट लव मैरिज स्पेशलिस्ट 
5 ब्लैक मैजिक वशीकरण स्पेशलिस्ट  दुस्मन को अपनी आंखो सामने तड़पता देखे
 कॉल = (+91-7023008886) #😳कोरोना: नहीं थम रहा क़हर #😷Covid-19 #🚨कोरोना ज़ोन अपडेट #🙏कोरोना वायरस से बचाव #🌎दुनिया में कोरोना का क़हर",🚨कोरोना ज़ोन अपडेट,🚨Corona Zone Update,,2020-07-07 05:36:08,7f1ea5a7-ae5c-416a-ac6e-aa71779df2cf,['No '],No  ,"No, does not contain images",Other ,No   ,1
5f16204607c2e1d20e2e9ece,स्वास्थ्य,16,31,video,#💪जिम वर्कआउट gym lover 💪 gym lover 💪💪,💪जिम वर्कआउट,gym workout,,2020-07-18 12:36:41,7ed662bc-5097-49df-b008-e16583272a53,['No '],"Yes, person is performing for camera","No, does not contain images",Anonymous/User Generated,No   ,1
5f1cb48f91894003deee1065,देश प्रेम ,10,13,image,#🎖️देश के जांबाज manu .,🎖️देश के जांबाज,🎖️Braves Of India,,2020-07-25 04:05:43,a86401ef-6fce-49c4-8776-91c9fe84cd3a,['No '],No  ,"No, does not contain images",Anonymous/User Generated,No   ,1
5eb3bf2e181d15a772c05143,ख़बरें,1,2,video,#😲विशाखापट्टनम : जहरीली गैस रिसाव #instrumental ringtone #📹 मज़ेदार वीडियो  #bhojpuri video #bhojpuri gana,😲विशाखापट्टनम : जहरीली गैस रिसाव,😲Visakhapatnam gas leakage,,2020-05-07 07:01:38,abb54e5c-d1f4-4c45-b636-265aa4c92839,['No '],Other,"No, does not contain images",Anonymous/User Generated,No   ,2
5f1666a0375ba903317681c6,देश प्रेम ,5,6,video,Only Army #🎖️देश के सिपाही,🎖️देश के सिपाही,🎖️Country soldiers,,2020-07-20 23:19:38,c8eb38d2-beb9-4a4c-bc17-cad9fa599678,['No '],"Yes, contains violent incident","No, does not contain images",Anonymous/User Generated,No   ,2
5f18c3130cecd51f6d036b20,ख़बरें और राजनीति,770,2210,image,#📰भारत न्यूज़ 🗞,📰भारत न्यूज़ 🗞,📰Bharat News🗞,,2020-07-18 08:46:27,91d7441f-ec3c-4166-b8cc-b55d71285d99,['No '],No  ,Contains human,Anonymous/User Generated,No   ,2
5e8d83ca67543c82920c1372,लॉकडाउन ,5,6,image,,😠कोरोना वायरस: मेड इन चाइना,😠Corona Virus - Made In China,,2020-04-03 13:28:48,ace1016f-d2cb-46e8-9d51-c1394c6f3ebd,['No '],No  ,Contains human,Anonymous/User Generated,No   ,2
5f16204907c2e1d20e2e9f3b,स्वास्थ्य,14,14,image,#🤗 अच्छी सेहत का राज,🤗 अच्छी सेहत का राज,🤗 Good Health Secret,,2020-07-16 04:33:33,13023b0e-1b87-406f-b40c-361a88eba0ed,"['Yes, other']",No  ,"No, does not contain images",Anonymous/User Generated,No   ,2
5ee8be41304cb6a0a9a82b86,ख़बरें और राजनीति,8,8,image,#❤️ अपना मध्यप्रदेश #😎 चैंपियन कैसे बनें ? #📰 खबरे: मेरे इलाके की #📰मध्य प्रदेश की ख़बरें #📺 दुनिया भर की ख़बरें,📰 खबरे: मेरे इलाके की,My Area News,,2020-06-15 15:23:08,44b3d781-77fc-4f92-81f2-8a987a7794c7,"['Yes, Descriptions of a real world events/place about noteworthy individuals.']",No  ,"No, does not contain images",Print/TV Media,No   ,2
5f238ccee239d2fef0f454cb,स्वास्थ्य,18,84,image,#👉 स्त्रीरोग #👉 माहवारी के बारे में जानकारी,👉 माहवारी के बारे में जानकारी,Information about menstruation,,2020-07-19 07:53:09,f431d4d3-1443-4243-92bb-091320faeacd,"['Yes, other']",No  ,Contains human,Anonymous/User Generated,No   ,2
5f1ac97368e4591d7528b62c,ख़बरें और राजनीति,49,202,text,,📰महाराष्ट्र की खबरें,📰Maharashtra News,"#📰महाराष्ट्र की खबरें 

आज मुंबई हाईकोर्ट में अर्णव गोस्वामी की गिरफ्तारी पर सुनवाई थी...

महाराष्ट्र सरकार ने कपिल सिब्बल को अपना वकील किया था और उन्हें विशेष विमान से दिल्ली से मुंबई बुलाया गया था सिर्फ इसलिए ताकि कपिल सिब्बल मुंबई हाई कोर्ट में पैरवी कर सकें...
लेकिन मुंबई हाई कोर्ट के जज जस्टिस उज्जल भुइयां और जस्टिस रियाज छागला ने साफ-साफ कहा यदि मुंबई पुलिस पूछताछ करना चाहती है तब अर्णव गोस्वामी से एक बार और पूछताछ कर सकती है...
लेकिन अर्णव गोस्वामी ने अपने चैनल में कुछ भी ऐसा नहीं कहा जिसके लिए उन्हें गिरफ्तार किया जाए – किसी भी व्यक्ति को उसके मूल नाम से बुलाना कोई अपराध नहीं है।

फिर कपिल सिब्बल ने बांद्रा में एक मस्जिद के सामने जूटी मुस्लिमों की भीड़ का मामला उठाकर कहा कि महाराष्ट्र के ऊर्जा मंत्री नितिन राउत ने इस मामले में नागपुर में f.i.r. किया है जिसके लिए अर्णव गोस्वामी की गिरफ्तारी जरूरी है...
फिर अदालत में अर्णव गोस्वामी के उस दिन की रिकॉर्डिंग वाली सीडी चलाई गयी...

इस दलील को भी जज साहब ने यह कहकर खारिज कर दिया कि विजुअल्स में साफ साफ दिख रहा था कि भीड़ मस्जिद में जुटी थी और उन्होंने कोई ऐसी कोई बात नहीं की जो देश की सांप्रदायिकता के लिए खतरा हो...
यदि पुलिस चाहे तब अर्णव गोस्वामी से पूछताछ कर सकती है लेकिन उन्हें गिरफ्तार नहीं किया जा सकता...
अर्णव गोस्वामी के तरफ से हरीश साल्वे दलीलें दिए।

हरीश साल्वे ने अपनी दलील में यह भी कहा कि कोई सोनिया गाँधी को एंटोनियो माइनो के नाम से बुलाए यह उसकी अभिव्यक्ति की आजादी का अधिकार है....
एंटोनियो माइनो सोनिया गाँधी का नाम था यह नाम कोई भी अपमानजनक नहीं है – हरीश साल्वे की इस दलील से अदालत भी सहमत रही।।

मेरे इस पोस्ट को आप गर्व से शेयर और पेस्ट करें ताकि जन जन तक मेरा ये संदेश पहुंचे और पोस्ट की सार्थकता सिद्ध हो """"
 
*हलाल सर्टीफाइड प्रोडक्ट और उसकी कंपनी का बहिष्कार

   🇮🇳🕉️हिन्दुराष्ट्रम🕉️🇮🇳
🇮🇳🕉️जय माँ भारती🕉️🇮🇳",2020-06-12 09:33:57,687a7d06-faab-46b0-ba54-f2ff59b9e617,"['Yes, other']",No  ,"No, does not contain images",Anonymous/User Generated,No   ,2
5f03cae59dec2b8c91577f81,स्वास्थ्य,2,6,video,फिटनेस के बारे में अधिक जानकारी के लिए मेरे यूट्यूब चैनल पर आए Click Kare:-https://www.youtube.com/c/RedCreations #💪 फिटनेस टिप्स,💪 फिटनेस टिप्स,💪 Fitness tips,,2020-07-02 06:40:13,cf5ddef9-4aea-4439-a318-4cdeea8a151b,"['Yes, other']",Other,"No, does not contain images",Anonymous/User Generated,No   ,2
5f092c15659f3b31342f9b15,देश प्रेम ,1,8,video,#🇮🇳 इंडियन आर्मी फैन क्लब,🇮🇳 इंडियन आर्मी फैन क्लब,🔐 Group: Fans of Indian Army,,2020-07-10 17:55:11,3fd5fa84-815e-4f66-82fd-a2fd7ca5f521,['No '],No  ,Contains human,Anonymous/User Generated,No   ,2
5f068b95dcad9beab355fba7,कोरोना वायरस,1,5,video,#🙏कोरोना वायरस से बचाव,🙏कोरोना वायरस से बचाव,🙏Corona virus protection,,2020-07-08 18:31:31,8a53bfe0-ebee-48b4-962f-d6aeda191c14,['No '],No  ,Contains human,Anonymous/User Generated,No   ,2
5ef93f17464ffd1002ff0181,ख़बरें और राजनीति,3,5,image,#😂राजीनीतिक व्यंग 🆂︎🆂︎,😂राजीनीतिक व्यंग,Political satire,,2020-06-28 15:25:09,eeb9ab12-748e-4637-8e3c-2f4ed75f354b,['No '],No  ,Contains human,Anonymous/User Generated,No   ,2
5f16205a07c2e1d20e2ea25f,स्वास्थ्य,6,10,image,यदि आप नशें से छुटकारा पाना चाहते हैं तो संत रामपाल जी महाराज से नाम उपदेश लेकर मर्यादा में रहकर भक्ति करें  #🌡️  बुखार  #👉 कैंसर  #🌡️  बुखार,🌡️  बुखार,Fever,,2020-05-07 14:57:12,d2baf3be-b52b-470c-817b-e5c3e976dd2f,['No '],No  ,"No, does not contain images",Anonymous/User Generated,No   ,2
5f13c8a8f9caba89a1ec9104,देश प्रेम ,3,8,image,ryttt♥️ #👍 Motivational Quotes✌ #🇮🇳 देशभक्ति #🇮🇳 देशभक्ति स्टेटस #🌸 सत्य वचन #☝अनमोल ज्ञान,🇮🇳 देशभक्ति स्टेटस,🇮🇳 Patriotic status,,2020-07-18 23:13:26,bbf5fbaa-80ab-40b8-b62b-9bcef5d6de97,['No '],No  ,"No, does not contain images",Anonymous/User Generated,No   ,2
5f08e439dcfd19dc7d1c09d5,स्वास्थ्य,28,80,video,#💪 फिटनेस टिप्स,💪 फिटनेस टिप्स,💪 Fitness tips,,2020-07-06 01:16:48,aef857db-2115-4762-ba66-6d0e21e88cb7,['No '],"Yes, person is performing for camera","No, does not contain images",Anonymous/User Generated,No   ,2
5f16201d07c2e1d20e2e97f3,ख़बरें और राजनीति,9,7,image,#🚨मौसम अलर्ट,🚨मौसम अलर्ट ,❄Weather Report,,2020-07-20 12:45:25,b44497ea-461c-4335-8017-c18d7cbd71a8,['No '],No  ,"No, does not contain images",Anonymous/User Generated,No   ,2
5f2a40e4733964e76fa5eb3b,ख़बरें और राजनीति,18,23,image,"सुशांत सिंह राजपूत हत्याकांड की हकीकत
👇

""बात करते हैं 9 जून के बारे में!

सूरज पांचोली ने दिशा सालयान को अपने पेंटहाउस में '""पार्टी है"" बोलकर इनवाइट किया!

दिशा उस पार्टी में नहीं जाना चाहती थी क्योंकि पिछले कुछ दिनों से उसकी सूरज से अनबन चल रही थी !
ये बताया दिशा के फ्रेंड पुनीत वशिष्ठ ने !

लेकिन फिर दिशा अकेले सूरज के पेंटहॉउस में रात के 8 बजे पहुंची!

इस पार्टी में मौजूद थे महाराष्ट्र सीएम उद्धव ठाकरे के बेटे आदित्य ठाकरे, सिद्धार्थ पिठानी, संदीप सिंह (जो कल अरनब की डिबेट में साफ-साफ नर्वस दिखा, इनकन्सिस्टेंट था और हकला भी रहा था)

रिया का भाई शौमिक चक्रवर्ती, अरबाज ख़ान और दूसरे बौलीवुड के भी स्टार्स!

उसी रात दिशा का इन लोगों ने रेप किया और बाद में उसे 14th फ्लोर से नीचे फेंक दिया !

लेकिन दिशा के रेप और ऊपर से फेंके जाने के बीच दिशा को थोड़ा सा वक्त मिला और उसने सुशांत को फोन करके उसके साथ हुई सारी बात बता दी !

सूरज पांचोली, आदित्य ठाकरे, और दिशा के रेपिस्टो को ये बात पता चल गयी कि सुशांत सब जान चुका है !

सुशांत ने ये बात संदीप सिंह और रिया को बताई !
इसके बाद इन लोगों ने सुशांत को धमकियां देनी शुरू कर दी !

इसीलिए सिर्फ 9 जून से 13 जून के बीच सुशांत ने 14 बार अपना सिम बदला था !

रिया ये बात महेश भट्ट को बताती है और भट्ट उसको सुशांत का घर तुरंत छोड़ने को बोलता है ! 

इसी के बाद 10 तारीख़ को रिया सुशांत का घर छोड़कर चली जाती है और उसका नंबर ब्लॉक कर देती है !

यहाँ डॉट्स जोडिये!

सुशांत को रिया से इसलिये झगड़े हुए क्योंकि वो दिशा को इंसाफ दिलाना चाहता था लेकिन क्योंकि रिया का भाई ख़ुद दिशा के रेप और कातिलों में शामिल था इसलिये रिया सुशांत को चुप रहने को कहती है ! धमकी देती है कि वो उसे पागल घोषित करके तबाह और बदनाम कर देगी !

इसी बीच संदीप सिंह ने आदित्य ठाकरे, सूरज, सलमान, आरबाज़ सबको ख़बर कर दिया कि सुशांत चुप नहीं रहने वाला है और वो कभी भी मीडिया में अपना मुँह खोल देगा !

तब इन सबने आदित्य ठाकरे के घर पर सुशांत को 13 की रात में ही मारने का प्लान बनाया क्योंकि उस दिन सब आदित्य के बर्थडे के लिये इकट्ठा हुए थे !

13 की रात में सुशांत की हत्या हो चुकी थी !
13 की रात क्या हुआ?

सुशांत बहुत ख़ुश था क्योंकि उसने 12 जून को रूमी जाफ़री के साथ नया प्रोजेक्ट साइन किया था !

रूमी जाफ़री ने E टाइम्स को दिये इंटरव्यू में बताया कि जून के फर्स्ट वीक में ही हमारी डील हो गयी थी और सुशांत को क़ौल करने पर रिया ही उसका फ़ोन उठाती थी !

सुशांत ने उसी प्रोजेक्ट कि ख़ुशी में 13 जून को घर पर पार्टी दी थी !

रात 10.20 के आसपास आदित्य ठाकरे भी सुशांत की उस पार्टी में आया था, जिसकी फुटेज सुशांत की बिल्डिंग के सामने वाली बिल्डिंग के cctv फुटेज में कैप्चर हुई है !

पार्टी के बाद सुशांत के डॉग के गले की बेल्ट से मार डाला गया !

सुशांत की पोस्टमॉर्टम और विसेरा रिपोर्ट में डेथ की टाइम नहीं बताई गयी है!

अब जिस मर्डर में ख़ुद उद्धव का बेटा इन्वॉल्व हो, सलमान, आर्बाज इन्वॉल्व हो उसकी जांच सीबीआई को कैसे दी जा सकती है ?

अजीत पवार के बेटे पार्थ पवार ने भी सीबीआई जांच की सिफारिश की है!

अब सुप्रीमकोर्ट को सुओ-मोटो लेते हुए जांच सीबीआई को देनी ही चाहिये। # #⚖सुशांत केस अपडेट #🎬बॉलीवुड न्यूज़ #🔐 ग्रुप: संघर्ष न्यूज ग्रुप #🌐 राष्ट्रीय-अंतराष्ट्रीय खबरें #📺 दुनिया भर की ख़बरें",🎬बॉलीवुड न्यूज़,🎬Bollywood news,,2020-08-04 07:43:14,f710a059-06e1-4661-9f4f-2f7f80b50c0a,"['Yes, other']",No  ,Contains human,Anonymous/User Generated,No   ,2
5f224612fbe1f89cd4747d3a,ख़बरें और राजनीति,2,16,video,#😟असम-बिहार में बाढ़🌊 #😍 रोमांटिक वीडियो #❤️जीवन की सीख #🌞 Good Morning🌞 #☝ मेरे विचार,😟असम-बिहार में बाढ़🌊,😟Flood in Assam-Bhihar🌊 ,,2020-07-29 17:03:20,51b92be0-042c-44bf-879f-88cab7e0af10,['No '],No  ,Contains human,Anonymous/User Generated,No   ,2
5f1f94f7ef14dcf2ba639727,देश प्रेम ,12,14,image,#✊ भारत में बदलाव,✊ भारत में बदलाव,👨‍👨‍👦‍👦we need a change in india✊,,2020-07-27 17:13:02,3d729e6c-e7f9-4dd5-af33-64de469e2de5,['No '],No  ,Contains human,Anonymous/User Generated,Yes,2
5f053c08a2268795bdd88c11,स्वास्थ्य,7,18,image,#priya Nimse # 9881794120 #🌿आयुर्वेद,🌿आयुर्वेद,Ayurveda,,2020-07-07 15:45:31,a3254a35-ff8c-47bf-904a-155e43b9ec63,"['No ', 'Yes, other']",No  ,"No, does not contain images",Anonymous/User Generated,No   ,2
5f2652b3a352404b88aa8b94,स्वास्थ्य,6,17,image,#🌡️सेहत टिप्स,🌡️सेहत टिप्स,Health Tips,,2020-08-01 18:08:43,d0b26b7d-07ea-4254-8f51-fdc4dcec16b2,['No '],No  ,Contains human,Anonymous/User Generated,No   ,2
5f0fd477809052943dd7fdd3,देश प्रेम ,14,10,image,Jay hind #🙏 जवानों को सलाम,🙏 जवानों को सलाम,🙏 Salute to the soldier,,2020-07-15 08:30:49,76e95f3b-fd1e-4000-8680-8bb3b6dee8d7,['No '],No  ,"No, does not contain images",Anonymous/User Generated,No   ,2
5ef6a4bfafedc306889c0609,देश प्रेम ,4,7,image,#🚗🧗🏻भारत भ्रमण व सफर प्रेमी ग्रुप🚂⛰,🚗🧗🏻भारत भ्रमण व सफर प्रेमी ग्रुप🚂⛰,India tour and travel lovers ,,2020-06-26 15:00:15,c11fb9b7-7a6b-4cf0-95d8-bd9b32eff071,"['Yes, other']",No  ,Does not contain human(s),Anonymous/User Generated,No   ,2
5f29e48e218a9e29352758da,देश प्रेम ,5,16,image,#🚊 मेरी यात्राएं #😃नए भारत की नयी सोच #🚗🧗🏻भारत भ्रमण व सफर प्रेमी ग्रुप🚂⛰ #🇮🇳 देशभक्ति स्टेटस #❤️ अपना मध्यप्रदेश,🚊 मेरी यात्राएं,🚊 My Journey,,2020-08-04 12:00:23,c6230402-5762-4a52-986a-9149ead95f30,"['Yes, Statistical Claim']",No  ,Contains human,Anonymous/User Generated,No   ,2
5f2744a35e5e8a204b37969d,कोरोना वायरस,370,3318,video,#🙏कोरोना वायरस से बचाव,🙏कोरोना वायरस से बचाव,🙏Corona virus protection,,2020-07-28 04:18:21,da0bd67a-be48-41d0-b730-e72e6aebc702,['No '],"Yes, person is performing for camera","No, does not contain images",Anonymous/User Generated,No   ,2
5f20ae861b2328c5bd9fc56d,ख़बरें और राजनीति,79,262,image,#🇮🇳 राजनीतिक अखाड़ा ✍️,🇮🇳 राजनीतिक अखाड़ा ✍️,,,2020-07-23 16:43:47,217fbed6-90c0-4ebc-a23e-5b23fed481d6,['No '],No  ,Contains human,Anonymous/User Generated,Yes,2
5f2652baa352404b88aa8cd1,स्वास्थ्य,223,240,video,#☪ईद अल अज़हा मुबारक़🤲 #💓 दिल की आवाज़ #💪 WWE के दीवाने 😎 #💪जिम की फोटो 📸 #💪 फिटनेस टिप्स,💪 फिटनेस टिप्स,💪 Fitness tips,,2020-08-01 17:50:42,b745639c-c79c-4865-82cd-cf0823d013aa,['No '],No  ,Contains human,Anonymous/User Generated,No   ,2
5f150e35de407b4b56ccc85c,स्वास्थ्य,12,4,image,#🌡️सेहत टिप्स,🌡️सेहत टिप्स,Health Tips,,2020-07-19 18:42:31,4050be6e-eaeb-4e65-84a6-c5ed4722e712,"['Yes, other']",No  ,Does not contain human(s),Anonymous/User Generated,No   ,2
5f25f50980d1583685151e2b,देश प्रेम ,33,274,video,#🙏 जवानों को सलाम #🇮🇳 इंडियन आर्मी फैन क्लब #🇮🇳 इंडियन ऐप शेयरचैट #🇮🇳 देशभक्ति स्टेटस #💓 फ़ौजी की दिल की बातें,🙏 जवानों को सलाम,🙏 Salute to the soldier,,2020-07-31 02:22:40,cad7fd6c-3793-4182-8ffd-61f816387f80,['No '],Other,"No, does not contain images",Anonymous/User Generated,No   ,2
5f166664375ba903317677c6,ख़बरें और राजनीति,8,17,image,😂😂😂😂 #🇮🇳 राजनीतिक अखाड़ा ✍️,🇮🇳 राजनीतिक अखाड़ा ✍️,,,2020-07-20 18:11:32,4e8404e6-1da2-4c10-983d-03578cb7c341,['No '],No  ,"No, does not contain images",Anonymous/User Generated,No   ,2
5f28f325a1e3acb69b7fa4a5,देश प्रेम ,9,12,image,#📝जॉब/एग्जाम प्रिपरेशन # 🥇शहीदो की शहादत में 🏆 #😯भारत-चीन तनाव #🎖️Join Indian Army👮‍♀️ #🇮🇳 इंडियन आर्मी फैन क्लब,🇮🇳 इंडियन आर्मी फैन क्लब,🔐 Group: Fans of Indian Army,,2020-08-03 23:28:10,449b75b9-6d75-49ab-9cdd-75c9c7e521ba,['No '],No  ,"No, does not contain images",Anonymous/User Generated,No   ,2
5f21fc98ad3d39604eb77e67,स्वास्थ्य,45,152,image,#😔 कील मुहासे,😔 कील मुहासे,Nail Pimples,,2020-07-08 18:01:40,fa7123f9-215f-41c6-9e7d-8a0adc61691d,"['Yes, other']",No  ,"No, does not contain images",Anonymous/User Generated,No   ,2
5f2342d17c62d350b880869f,ख़बरें और राजनीति,30,86,image,#✔️भारतीय जनता पार्टी,✔️भारतीय जनता पार्टी,Bharatiya Janata Party,,2020-07-30 07:04:20,c10dc050-cf4c-47d5-86af-84dd3a6565a5,['No '],No  ,Contains human,Anonymous/User Generated,Yes,2
5eccd28b4952620eca763f58,कोरोना वायरस,5,6,video,#😷LATEST कोरोना अपडेट #😳कोरोना: नहीं थम रहा क़हर #🧐कोरोना : सवालों के जवाब #😷Covid-19,😷Covid-19,😷Covid-19,,2020-04-24 01:50:46,83473a68-d31c-4bb8-83fe-a3796c0f75b3,"['Yes, Statistical Claim']","Yes, person is performing for camera","No, does not contain images",Anonymous/User Generated,No   ,2
5eff8f74aeee9fedbaaa934e,ख़बरें और राजनीति,13,122,image,#🌐 राष्ट्रीय-अंतराष्ट्रीय खबरें,🌐 राष्ट्रीय-अंतराष्ट्रीय खबरें,🌐 National-International News,,2020-07-02 16:13:43,396a2508-efc7-45fc-8b50-0e259c00fdd0,"['Yes, Descriptions of a real world events/place about noteworthy individuals.', 'Yes, other']",No  ,Contains human,Anonymous/User Generated,No   ,2
5f07e43d002c2300640a6e72,स्वास्थ्य,4,0,video,#🌡️सेहत टिप्स #migraine # acidity #,🌡️सेहत टिप्स,Health Tips,,2020-07-09 21:01:22,210e4e94-fcf4-4d56-9954-0961c755bc64,"['Yes, other']",Other,"No, does not contain images",Anonymous/User Generated,No   ,2
